Time;#;Log Message
4.0s;1;"/opt/conda/lib/python3.7/site-packages/traitlets/traitlets.py:2567: FutureWarning: --Exporter.preprocessors=[""nbconvert.preprocessors.ExtractOutputPreprocessor""] for containers is deprecated in traitlets 5.0. You can pass `--Exporter.preprocessors item` ... multiple times to add items to a list."
4.0s;2;FutureWarning,
4.0s;3;[NbConvertApp] Converting notebook __notebook__.ipynb to html
6.3s;4;[NbConvertApp] Support files will 
6.3s;5;[NbConvertApp] Making directory __results___files
6.3s;6;[NbConvertApp] Making directory __results___files
6.3s;7;[NbConvertApp] Making directory __results___files
6.3s;8;[NbConvertApp] Making directory __results___files
6.3s;9;[NbConvertApp] Making directory __results___files
6.3s;10;[NbConvertApp] Making directory __results___files
6.3s;11;[NbConvertApp] Writing 5393490 bytes to __results__.html
0,0.9286666512489319,0.18636192381381989,0.6628333330154419,0.9698094725608826
1,0.9945999979972839,0.02048557810485363,0.6626666784286499,2.881736993789673
2,0.9916166663169861,0.029221249744296074,0.6628333330154419,1.3010166883468628
3,0.9779333472251892,0.06934209167957306,0.9691666960716248,0.21995128691196442
4,0.998449981212616,0.008588148280978203,0.999666690826416,0.022802967578172684
5,0.9998833537101746,0.0009166115196421742,1.0,0.0003401592548470944
6,0.9959333539009094,0.01489399652928114,0.999666690826416,0.011785604059696198
7,0.9986166954040527,0.00885378010571003,1.0,0.0002678006421774626
8,0.9994500279426575,0.0033210483379662037,1.0,0.0011207726784050465
9,0.9950500130653381,0.020069807767868042,0.9204999804496765,0.4945352375507355
10,0.9998999834060669,0.0007806026842445135,0.7415000200271606,0.36885103583335876
11,0.999833345413208,0.0008435898344032466,1.0,4.467004600883229e-06
12,0.9993333220481873,0.002131403423845768,1.0,1.0094611752720084e-05
13,0.9608333110809326,0.0968453660607338,0.6628333330154419,1.0143823623657227
14,0.9945666790008545,0.022079914808273315,0.9210000038146973,0.7208817005157471
15,0.9938333630561829,0.02257157862186432,0.9210000038146973,0.33440354466438293
16,0.9997666478157043,0.001216213102452457,1.0,4.4199048716109246e-05
17,0.9980999827384949,0.00827009603381157,0.999833345413208,0.0008942874264903367
18,0.9995833039283752,0.0022783291060477495,1.0,1.2412487194524147e-05
19,0.9998499751091003,0.001312953419983387,1.0,3.136302620987408e-05
20,0.9998000264167786,0.0009626397513784468,1.0,4.93111765536014e-05
21,0.9998666644096375,0.0006375849479809403,1.0,5.980723017273704e-06
22,0.9997333288192749,0.0009856531396508217,1.0,1.658315522945486e-05
23,0.9993000030517578,0.005610572174191475,1.0,8.000143134268001e-05
24,0.9999666810035706,0.0002596544800326228,1.0,4.091540176887065e-06
25,0.9999499917030334,0.0005322105134837329,1.0,5.453856601889129e-07
26,0.9999833106994629,0.00018429844931233674,1.0,6.0619154282903764e-06
27,0.9998499751091003,0.000536239065695554,1.0,4.740881922771223e-05
28,0.999916672706604,0.0006894345860928297,1.0,5.274660566101375e-07
29,0.999916672706604,0.0003662206290755421,1.0,1.8294160781806568e-06
0,0.960349977016449,0.09049293398857117,0.6614999771118164,7.342832088470459
1,0.958899974822998,0.10973064601421356,0.6628333330154419,0.9226194024085999
2,0.9994666576385498,0.0030184206552803516,0.999666690826416,0.009136002510786057
3,0.9699166417121887,0.07663193345069885,0.6628333330154419,0.9861612915992737
4,0.9968166947364807,0.01090400293469429,0.9213333129882812,0.5112464427947998
5,0.9987999796867371,0.004024955909699202,0.999666690826416,0.0050528524443507195
6,0.9964500069618225,0.012584321200847626,0.9994999766349792,0.0023420562501996756
7,0.9991666674613953,0.0052694398909807205,1.0,0.00010112162271980196
8,0.9998833537101746,0.0009002775186672807,0.999666690826416,0.0007945272955112159
9,0.9899500012397766,0.03058137372136116,0.5851666927337646,3.388734817504883
10,0.9908499717712402,0.029046058654785156,0.9213333129882812,1.043811321258545
11,0.9883833527565002,0.035222139209508896,0.9169999957084656,1.0174287557601929
12,0.9999499917030334,0.0006545214564539492,0.921500027179718,0.5468773245811462
13,0.9999666810035706,0.00045828346628695726,1.0,4.080930864347465e-07
14,0.9980666637420654,0.009792362339794636,0.921500027179718,0.3276650309562683
15,0.9998999834060669,0.0007591329631395638,1.0,0.0014231705572456121
16,0.9996833205223083,0.0014954028883948922,1.0,1.1054425158363301e-05
17,0.9998999834060669,0.0007786367787048221,1.0,1.2835463394367252e-06
18,0.999750018119812,0.0021715182811021805,1.0,3.776207086048089e-05
19,0.9994666576385498,0.0015759689267724752,1.0,2.1662139261025004e-05
20,0.9997833371162415,0.0018103503389284015,1.0,1.5467391278889409e-07
21,0.9998666644096375,0.0010608300799503922,1.0,1.2409681460212596e-07
